NA_NA_NA_(1);A.thaliana_root_whole_root_5d_(2);A.thaliana_root_whole_root_5d_(3);A.thaliana_root_whole_root_5d_(1);A.lyrata_root_whole_root_6d_(2);A.lyrata_root_whole_root_6d_(3);A.lyrata_root_whole_root_6d_(1);C.rubella_root_whole_root_4d_(2);C.rubella_root_whole_root_4d_(3);C.rubella_root_whole_root_4d_(1);E.salsugineum_root_whole_root_6d_(2);E.salsugineum_root_whole_root_6d_(3);E.salsugineum_root_whole_root_6d_(1);A.thaliana_hypocotyl_10d_(2);A.thaliana_hypocotyl_10d_(3);A.thaliana_hypocotyl_10d_(1);A.lyrata_hypocotyl_12d_(2);A.lyrata_hypocotyl_12d_(3);A.lyrata_hypocotyl_12d_(1);C.rubella_hypocotyl_9d_(2);C.rubella_hypocotyl_9d_(3);C.rubella_hypocotyl_9d_(1);E.salsugineum_hypocotyl_12d_(2);E.salsugineum_hypocotyl_12d_(3);E.salsugineum_hypocotyl_12d_(1);A.thaliana_leaf_1+2_7d_(2);A.thaliana_leaf_1+2_7d_(3);A.thaliana_leaf_1+2_7d_(1);A.lyrata_leaf_1+2_10d_(2);A.lyrata_leaf_1+2_10d_(3);A.lyrata_leaf_1+2_10d_(1);C.rubella_leaf_1+2_7d_(2);C.rubella_leaf_1+2_7d_(3);C.rubella_leaf_1+2_7d_(1);E.salsugineum_leaf_1+2_9d_(2);E.salsugineum_leaf_1+2_9d_(3);E.salsugineum_leaf_1+2_9d_(1);A.thaliana_apex_vegetative_7d_(2);A.thaliana_apex_vegetative_7d_(3);A.thaliana_apex_vegetative_7d_(1);A.lyrata_apex_vegetative_11d_(2);A.lyrata_apex_vegetative_11d_(3);A.lyrata_apex_vegetative_11d_(1);C.rubella_apex_vegetative_7d_(2);C.rubella_apex_vegetative_7d_(3);C.rubella_apex_vegetative_7d_(1);E.salsugineum_apex_vegetative_9d_(2);E.salsugineum_apex_vegetative_9d_(3);E.salsugineum_apex_vegetative_9d_(1);A.thaliana_apex_inflorescence_21d_(2);A.thaliana_apex_inflorescence_21d_(3);A.thaliana_apex_inflorescence_21d_(1);A.lyrata_apex_inflorescence_8w/10w/13d_(2);A.lyrata_apex_inflorescence_8w/10w/13d_(3);A.lyrata_apex_inflorescence_8w/10w/13d_(1);C.rubella_apex_inflorescence_6w/7w/17d_(2);C.rubella_apex_inflorescence_6w/7w/17d_(3);C.rubella_apex_inflorescence_6w/7w/17d_(1);E.salsugineum_apex_inflorescence_7w/8w/12d_(2);E.salsugineum_apex_inflorescence_7w/8w/12d_(3);E.salsugineum_apex_inflorescence_7w/8w/12d_(1);A.thaliana_flower_stg12_21d+_(2);A.thaliana_flower_stg12_21d+_(3);A.thaliana_flower_stg12_21d+_(1);A.lyrata_flower_stg12_8w/10w/15d_(2);A.lyrata_flower_stg12_8w/10w/15d_(3);A.lyrata_flower_stg12_8w/10w/15d_(1);C.rubella_flower_stg12_6w/7w/20d_(2);C.rubella_flower_stg12_6w/7w/20d_(3);C.rubella_flower_stg12_6w/7w/20d_(1);E.salsugineum_flower_stg12_7w/8w/15d_(2);E.salsugineum_flower_stg12_7w/8w/15d_(3);E.salsugineum_flower_stg12_7w/8w/15d_(1);A.thaliana_flower_stg12_stamens_21d+_(2);A.thaliana_flower_stg12_stamens_21d+_(3);A.thaliana_flower_stg12_stamens_21d+_(1);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(2);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(3);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(1);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(2);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(3);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(1);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(2);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(3);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(1);A.thaliana_flower_early_stg12_carpels_21d+_(2);A.thaliana_flower_early_stg12_carpels_21d+_(3);A.thaliana_flower_early_stg12_carpels_21d+_(1);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(2);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(3);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(1);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(2);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(3);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(1);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(2);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(3);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(1);A.thaliana_flowers_mature_pollen_28d_(2);A.thaliana_flowers_mature_pollen_28d_(3);A.thaliana_flowers_mature_pollen_28d_(1);A.lyrata_flowers_mature_pollen_8w/10w/25d_(2);A.lyrata_flowers_mature_pollen_8w/10w/25d_(3);A.lyrata_flowers_mature_pollen_8w/10w/25d_(1);C.rubella_flowers_mature_pollen_6w/7w/22d_(2);C.rubella_flowers_mature_pollen_6w/7w/22d_(3);C.rubella_flowers_mature_pollen_6w/7w/22d_(1);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(2);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(3);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(1)
AT2G07445:ALlnc_4110:CRlnc_2665:ESlnc_2578;6.107382709800889;5.857248814666987;6.144529572193106;5.7728486334016225;5.266212260355523;5.500073552001248;5.671743923301606;5.89969250185812;5.594309628136253;5.506426688443125;5.266212260355523;5.266212260355523;5.971793541639639;6.313658276793478;6.237323491893757;5.621286769345626;5.266212260355523;5.266212260355523;6.6843842385172945;6.39785285433594;6.405659702101328;5.648715048467788;5.9585289178290735;5.995858789816247;6.901770412869627;6.917876660721305;6.836909344634738;5.7711239610794935;5.726977637003669;5.635786217731073;7.031636183043306;6.870663938563182;7.189537229336436;6.934574752662638;6.9424635823812455;6.894619211148766;6.543537667735029;6.518130504360298;6.5164224944586175;5.619787620210321;5.953267829770491;5.83623744300472;7.46466457849943;7.574121554679985;7.435492537544951;5.836048877755766;5.689208518031271;6.253627672199978;7.144587711800455;6.928240714280143;6.908650492714645;6.303999125991796;6.482781849819489;6.202529607530137;5.960244052748571;5.589334456503111;5.655486147453026;5.266212260355523;5.266212260355523;5.266212260355523;6.398696155413831;6.176486456625004;6.404089924284193;6.102330290838716;6.258100173906625;6.060209950870528;6.489043592481769;6.678226540142524;6.6955483968895875;6.149947317781218;6.049879553913537;5.975807772055305;7.158831570958151;7.245618204501971;7.186187092636988;6.62901186240282;6.763819277839299;6.651273106655879;7.001315500937469;7.022833570622237;7.047169909146691;5.691291559726184;5.592447126082633;6.01231107830424;7.364877177734524;7.217581558606562;7.346744776497845;6.222156813291558;6.34590797122324;6.34756656199799;6.613671526714599;6.888102683318739;6.693574312497506;5.6018915172896735;5.743084586376877;5.59177978213515;9.965047542589081;9.896522901551817;10.039543545045714;6.972428818210346;7.303471412187514;7.0549517456193485;5.199599508539844;6.618517714543761;5.199599508539844;5.199599508539844;6.247079600120554;5.199599508539844
AT2G09010:ALlnc_4488:CRlnc_3295:ESlnc_1275;5.266212260355523;5.266212260355523;5.266212260355523;5.602563285106786;5.467096220231149;5.75440016561937;5.46551009955254;5.266212260355523;5.266212260355523;5.52039954965233;5.479001404590765;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.48101443849096;5.482823347267955;5.266212260355523;5.491037945140464;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.491669856237246;5.56007394429286;5.266212260355523;5.266212260355523;5.572530301743229;5.608203357135691;5.266212260355523;5.5036174268406555;5.690562730958246;5.266212260355523;5.646435666104486;5.528761299137565;5.537148622038665;5.490710086026048;5.7192816414605705;5.266212260355523;5.568324057748796;5.683738054654589;5.612044066621654;5.542506556064269;5.5550703294181;5.266212260355523;5.408900731084098;5.266212260355523;5.266212260355523;5.266212260355523;5.5439688439003785;5.503073807781322;5.473675308280121;5.568240313229375;5.684847436030884;5.4542103529534955;5.460459209702817;5.457506745688568;5.461719078827116;5.457673308617346;5.579359018540238;6.031745881099675;5.702743544783457;6.015581352048694;7.194353574070135;7.019985092385845;6.970815498344881;6.5779474224484495;6.443982367035347;6.493430639144894;6.863081869115315;6.885466765078249;6.86342553240491;9.130462695035133;9.589948502131731;9.144922498558183;9.475703989258774;9.461451062238785;9.652693137391697;7.886849879612073;8.246161887608428;7.9948051175872585;7.995727025794976;8.486207076438;8.665981477292771;5.492217149850499;5.266212260355523;5.266212260355523;5.596161448129791;5.592593748311184;5.687808304147292;5.266212260355523;5.60440319846617;5.458567395259422;5.621807551784279;5.266212260355523;5.510077758804526;10.696486994459384;10.581533277105827;10.632438023659661;11.056867836950108;11.147788783440902;11.085699428679554;9.898850890788573;9.914978880397491;10.072375884445234;9.97629832445493;9.956964916199592;9.974098628618304
AT2G09250:ALlnc_4006:CRlnc_956:ESlnc_1051;7.828050312384838;8.466495624120041;7.9276904986185;6.872360091097195;7.117597457675375;6.883683503526165;13.241835662136921;13.310064170268557;13.148582949473044;11.772933046857238;11.859272644711398;11.68864368898063;9.004774495781588;9.46980745018056;9.665127031606588;5.868020932782198;5.947536178386069;6.042881913465773;13.131047936348654;12.685613335409318;12.802405709528596;11.995262189992191;12.044551804413592;12.66855439455627;8.66075838147505;8.866987381323684;10.496401498315327;7.372373532445108;7.13745913099287;7.161893897061533;13.326334920775594;13.44572385082559;13.657417688600301;13.484252012972814;13.448548716155726;13.523105941306623;9.296236258039135;8.11936193931501;7.576240691243923;6.5597367050503514;6.143514821137243;6.310329731854954;11.922181337636697;12.097241702416856;12.060880440314575;11.274771093678646;11.791070876974095;11.511062084171186;9.756480652113316;9.296609934326874;9.00312720430854;5.963817593725076;6.098681762263897;5.97628243374104;11.893917706736293;12.02364395297401;12.08794241503283;11.21905718785562;11.529437879383583;11.467463762953626;8.69523443382423;8.476008796900409;8.818869321528407;8.928121636758105;9.227975713421904;9.019911725689857;12.840365956264447;12.738880731567393;12.809634118249916;12.957257508345371;12.185357058655555;12.197186023758217;9.970019324180715;10.139928787195519;9.784557846655611;10.640270028161991;10.514714047409651;10.716999821262775;13.91854378826779;13.848709027896913;13.620390985571388;12.416781700764085;12.316634779017477;12.174562994986852;7.65188959545741;6.183556998643497;6.554345037313722;7.127857761406089;7.031702904858089;7.187168097412151;11.784189319280022;11.801131825622189;11.681310157623402;11.39151684147973;11.65917110810622;11.433511741575499;10.525872164593089;10.722588969769586;9.544312830793004;11.621646624661068;11.743238963068908;11.673123350580036;13.38195168838109;13.431844567157189;13.455384945313202;12.446770126241605;12.43270597788485;12.667499240767803
AT2G19572:ALlnc_3461:CRlnc_2178:ESlnc_1686;7.711757056754059;7.605628446361773;7.621103248911659;7.495217978922601;7.632397201999958;7.284518215654317;7.72234468622716;7.628072919089116;7.68293014482112;7.306326700098614;6.994728842315753;7.334520171875012;8.013481104551317;7.944842412369848;7.878910622200039;7.9400499860770255;7.762104911883632;7.826159154074186;7.838238402017503;7.741650970422402;7.7717758503768986;7.616997882381177;7.343579945606867;7.604938536741502;8.174682259006206;8.095352948368769;8.045763184176298;7.428553487030365;7.29778712893006;7.314001503362246;7.538145169414017;7.69847618674691;7.61531843123632;7.5960781785118705;7.222080110043642;7.369128387717214;7.817222806045776;7.839952838175156;7.835477212271181;7.080112315122966;6.968846693050183;6.973303181794867;7.9718810549366514;8.196236379667116;7.880802332891747;7.291647839722109;7.272033192765852;7.095185720608992;7.609243936262335;7.7088216601600665;7.5751970697954025;7.120977331839885;6.94137472178007;6.82800812367552;7.970253280991484;8.00488413449925;8.046435222355871;6.985245093292122;7.0910870126528485;7.008441329721247;8.169905500604859;8.060955423752723;8.06311053126107;7.777838420494196;7.8614538557455145;7.843137174335959;7.700764312509594;7.945891006111636;7.983538335574727;7.4522696926875005;7.491839362410547;7.429733236723153;9.983604365364156;10.28114568849204;10.203605014588113;9.750339441539001;9.73680873750024;9.788779521568435;8.653877444950119;9.063408237975048;8.736635309278727;8.549279930197095;8.797048828540191;8.999532001506932;7.904154756946907;7.953445741402809;7.984826518238924;7.000389418446207;6.769483159605525;6.771472140350119;7.900083307547012;7.710813288607968;7.834054164289509;7.6190120430880865;7.691563101864795;7.577618764213978;11.11945333163893;11.16391250422885;11.138103041844236;11.322607584294113;11.385981133718895;11.375128556405986;10.163150821612877;10.227933983042448;10.259489324095957;10.125014270419442;10.115088314295322;10.260074255175184
AT2G24755:ALlnc_1803:CRlnc_5430:ESlnc_491;10.38707605840435;10.567077820854474;10.501157967475852;7.684117507998805;7.873518504426049;7.637782703590331;7.300007081017762;7.287320275043174;7.289568313779178;5.917465679123252;5.830896336861404;5.745212681410814;10.430108407884115;10.550620861544937;10.528219474035627;6.075481878666943;5.850562839674502;5.266212260355523;7.576288504754018;7.480010355355586;7.444859582939816;5.266212260355523;5.538528545315737;5.535226373951491;10.729604221729828;10.645605431420021;10.634378863466559;5.266212260355523;5.266212260355523;5.266212260355523;8.97567333854018;8.963483702153885;8.91971356300562;5.719442418473603;5.8064772679079155;5.722446699457964;10.548726048674089;10.586675081140857;10.58610793407106;6.325550639193454;7.178941945191336;7.045378914123414;7.941419512044913;7.928199718647449;7.9374473044440395;5.803623331783785;5.518862634405772;5.826903592085983;10.409131260836386;10.456489944896237;10.434673939223455;5.921357518545112;6.393789943436043;6.257800226074518;8.24864681743077;8.138732997414909;8.160511657964918;6.156398231207077;6.0485463865663105;6.169388777821033;10.493085558662514;10.60205579069383;10.570917223624937;5.8869951549606645;5.266212260355523;6.184535602936453;8.031969218872794;8.031641861702328;8.008527303837766;6.047634700658614;5.737364316836553;5.748930891346501;10.650736479925241;10.829528731060613;10.776695259931266;5.266212260355523;5.266212260355523;5.266212260355523;7.705786528337865;7.706974396522653;7.669390721187889;5.705133406039082;5.935750595032289;5.865921911091673;10.6388161359341;10.706904306422054;10.714559851383193;6.322561327223844;6.3828660578381875;6.86450246287351;8.398429027539178;8.365087989759106;8.367639520323225;6.033891208644727;6.421954145513417;6.080956836186298;9.949975465229237;10.04445517870354;9.989315013081402;5.199599508539844;5.199599508539844;5.199599508539844;8.061532660684952;8.165098757155352;7.864234068198656;8.605829131012436;8.201454032720884;8.489727855807175
AT2G30362:ALlnc_3835:CRlnc_2810:ESlnc_1149;7.331567757852929;7.293515429248866;7.268601710860407;6.179136397289907;6.400459333639208;5.9792812696867195;7.022206572411051;6.924112584279325;7.018895249177178;7.4807659983908374;7.525192578944227;7.864195602086509;6.274392461923272;6.426440420780355;6.245106024586114;5.653146515976052;5.656152159099129;5.702142851290124;7.247861533114621;7.304135361240452;7.063045679159362;7.425521156887943;7.220302849033055;7.146228536338818;6.0070488005938065;6.1416343059307374;5.955676099331227;5.584390483144288;5.767013232435134;5.594763637649129;6.8368050529636335;6.665740009777968;6.974452844632528;7.436849129067152;7.4143617614252895;7.309517519312077;6.763548388766241;6.566479131582187;6.590709060538373;5.965286121922269;6.013743214060927;6.137017283962818;7.160989717682322;7.1021363150392185;6.943748043812774;7.450768985646815;7.529906243310205;7.39431368955999;7.525150230690752;7.943211990507924;7.571062483189558;6.094298382536761;6.171595966229374;5.799969184932398;6.907392155889176;7.080889029280801;6.93293100133169;8.4634703609076265;8.471486105926601;8.40789451040355;7.4213098971321925;7.626621256103308;7.406004507684801;6.203578333216809;6.429408186424947;6.3077351320958215;6.8839906000778015;6.90930675881739;6.909984728108511;8.358923741141187;8.261784048039424;8.249536600171057;8.177857671426365;8.22438334088808;8.455223431233822;6.85794662058608;6.347676204149934;6.086935937826795;8.093188354659732;7.584551791621466;7.522012692699787;8.658052630536991;9.035974567230951;9.080779887801633;7.537714197823521;7.53203534467098;7.476488357951471;6.346463961829319;6.212529701998033;6.353793850611871;6.755309939975445;6.840989026247811;6.992004566966133;8.022437074568703;8.07877071774444;8.010984259382314;9.169715104871576;9.03685792789576;8.32903214141665;8.344522619379925;9.237370784127009;7.919984296872941;9.607162217830068;9.401814882939235;9.7169056841093;10.072064978875948;10.146580963822629;10.206543446494083
AT2G33051:ALlnc_4385:CRlnc_3205:ESlnc_1190;8.890930280025643;9.108984621325428;9.159958678077121;9.49713773416346;9.553911101563678;9.477038810504792;8.704910604519698;8.672771490215805;8.789540315618837;8.904945811264476;8.983587884350701;8.933592263025428;8.522100905266514;8.512429748726701;8.612854479495317;9.538279942049005;9.412151701702733;9.49146316837073;8.789925035296756;8.676026382385038;8.653719236920395;8.793815557253945;8.773181648047359;8.833787563085254;8.492893702861734;8.207802320270767;8.467863339511853;7.567333519263506;7.480458362239396;7.648109158121256;8.018207404571774;8.097712567022706;7.89748520253117;8.526081243623358;8.596919480988433;8.772311464883138;8.870727746114333;8.953962128793178;8.779407008997111;9.026390909970026;9.230312117500096;9.077655525626252;8.785825196643973;8.708147946089632;8.768858621628041;8.706183945956003;8.656477818476583;8.724009800238862;8.805347989136731;8.74583980992879;8.8267814636837425;9.256366581023975;9.30777304372602;9.470069201847735;8.787892826827019;8.77600125425248;8.727540003113964;8.522718567549546;8.45296610719574;8.54514267668018;8.470536404926266;8.57541586069116;8.442543491742713;8.774810283951627;8.467499115212846;8.424744293480023;8.35876371211658;8.335998043563226;8.30756365889553;8.180152596519092;8.211673710948103;8.196396527228604;7.023762826843505;7.191760530403282;7.292144217033158;8.19663891281412;8.716643302791619;8.561700270547105;7.834179652504989;7.712758759036091;7.888553730593949;7.624961927856165;7.229290654249715;7.30393959850994;8.534079772820455;8.308878795390942;8.481340238404039;8.597935162792115;8.900372860463877;8.79441992062005;8.819401331431637;8.8060745620196;8.852257468183362;8.521063481848199;8.448246413691535;8.585618358536756;7.454476562750703;7.0334697605635546;7.178259504547457;7.552223370219564;7.653510994826718;7.211405329160415;8.122615004312992;8.270961378173954;8.171858806584083;7.747007883557835;7.724648774210167;7.559444115674061
AT2G37362:ALlnc_3947:CRlnc_3652:ESlnc_987;8.671920160361053;8.688044134476353;8.731531714218933;8.96922628866634;8.992843092106568;8.835078677631865;8.547074969747872;8.3599767795101;8.58875467870852;8.43031732933325;8.413309668260084;8.27127315840963;9.685758438190017;9.675744150960337;9.509914803802983;9.834726504624388;9.767801672496859;9.66013337521283;8.744566452661529;8.705169714287718;8.802029601128872;8.76977233521647;8.7574206928784;8.708594549437908;10.068774820376609;9.994576997379648;10.147299430545441;9.717600213274649;9.701022906956782;9.88509941298691;8.253060305813765;8.351828282580295;8.38925253641442;8.347705905418623;8.420110048482348;8.508898630930258;9.507322965753545;9.560888340688754;9.544039218995799;9.825155141412676;9.944140684544161;9.9234314748323;8.810717721090525;8.883051927432748;8.773289456581523;8.854459313381291;8.719929951965801;8.78567640525294;9.789361429478804;9.826404014190183;9.751117485489669;10.087556703910712;10.164134885611581;10.16380563656819;9.146026000012418;9.178121685274439;9.093475958370007;8.88070426127143;8.934093952041646;9.013597777557232;9.352712669404365;9.395870875539257;9.369972747996245;9.672381742960415;9.567424230712575;9.648072518273153;8.666122521484647;8.711980220379157;8.783793061827959;8.91079304274839;8.848985686863744;8.778061236300127;8.430485027828022;8.551572618768205;8.529494909232618;9.870471233022446;9.87056167806789;9.715171476589628;8.774790355275842;8.795182691555087;8.469953785986581;9.388225973772725;9.696575002968661;9.738179237848003;9.796692491832552;9.875432326391415;9.776658798200492;10.03225192582874;10.092982450878885;10.102740021655341;9.089860400532428;9.038675806717595;8.966416224533086;9.25720500832168;9.246333072270858;9.159087131133289;8.33887124766262;7.877497282295758;8.265320290609582;10.77238302191899;10.884384416992585;10.796892037170977;7.46142136337425;7.3291607133733265;7.224546824906697;12.315972980469349;12.322690412260057;12.281643616746958
AT2G44255:ALlnc_4557:CRlnc_3379:ESlnc_4562;8.218260145037792;8.335496624654223;8.248982318671887;8.992738157843798;9.018077706460764;8.995470171473832;6.357443961006426;6.525651435510248;6.423012014065834;8.433847838507827;8.453760110399513;8.523381226434656;8.615066879973645;8.579325948923476;8.606417273084466;8.9419172246206209;8.769475801378517;8.846666603001431;7.2555346744226705;7.020135431756076;6.988044057896005;8.34361697318264;8.290886087631232;8.42056815379548;8.837731419905515;8.972341857510763;9.06333081472151;8.894860362025769;8.843225751734934;8.898849331745195;7.625639540622874;7.676049436466079;7.538940979870939;8.55749597685202;8.596998164272351;8.648186529645693;8.612577290604198;8.54963624263911;8.721968055258838;8.438091781662468;8.434945425442837;8.415635618199126;6.565547305134559;6.566984050057497;6.650659109852829;8.31819820687348;8.575514434179938;8.449199197334671;8.52248167547872;8.471800513335435;8.587171006452929;8.413367644642937;8.36489135062102;8.426805279718996;6.108442182841779;6.2651636952452865;6.218881594546401;8.667040987389537;8.771956630137757;8.79976621506696;8.815101503922428;8.924004663804233;8.732385354730662;8.82526299948784;8.720260368309043;8.82498133960438;7.359221033514636;7.5953721374953576;7.5646949334289095;9.010225658862238;8.849940004417494;8.91067645373893;9.750981182952293;9.53782716531264;9.737120279349735;10.479188110398312;10.52391035619731;10.702933927884239;8.484974548056025;8.692471489535865;8.533339070042338;9.690564432484054;10.047537126560416;10.215732429896322;8.908728347935488;8.965255262560131;8.811348498859516;8.436248908295642;8.487314935304768;8.44994685857919;7.138307357101118;7.385670909754386;7.203771426914515;8.955032979067411;8.838376527939158;8.87656688091955;10.36772282688346;10.34179264664891;10.305059814654506;11.029376176293455;11.090941533815045;11.053715641425393;9.445368622516114;9.426834875090403;9.392201707360845;11.121904904315691;11.101753001674746;11.114642818897224
AT2G44798:ALlnc_5463:CRlnc_3382:ESlnc_4570;7.990270805434563;8.013075551486882;7.928397465819077;7.08537500236903;7.055601574138033;7.003138475362509;6.975742578009375;6.807968904385891;7.1302283599597835;9.0920414941848;9.021332467131344;9.077199976718116;7.683100896212727;7.96559244679743;7.776771369708203;7.694755524834968;7.513718209591076;7.4947138542479035;7.280466238406824;7.152820906919631;7.213922250735378;8.288690608144364;8.24274382055178;8.129889086632874;8.494570353135197;8.108556575122233;8.45253276980254;7.534051084264294;7.649081690690412;7.76229270543226;5.818249956174696;5.266212260355523;5.846514596196757;8.178654443960804;8.389925325007972;8.211965909993316;7.635040326299692;7.6090208288760355;7.608657630288506;7.283640747521779;7.45074535284479;7.407727178863419;7.069787282774976;7.343637231352632;7.336659900815555;7.960536823362583;8.117708676512612;8.077199871770095;7.73806320193362;7.81325598527467;8.0011715705899;7.65635850294104;7.7476565877160075;7.651027371697488;6.3359593884579235;6.58034490924152;6.527179828943063;8.284238582054991;8.280370446609085;8.26887076639117;7.741008152365912;7.6792787519920065;7.792067616942507;6.469396414397053;6.730621770016285;6.74752002416776;6.416147217705749;6.386725523911698;6.542494252699139;8.41899364549692;8.244178554279433;8.266136583867544;8.207511357499405;8.44764389297604;8.37302066856517;6.166474812461309;6.168138407644109;6.393862214222925;7.243522862809242;7.357911503030445;6.822163309951802;9.299582830407456;9.267495099820255;9.2446714241911;7.37590883060128;7.426050243290823;7.25287309315756;7.333159491740889;7.09402656289354;7.366694582447194;6.55201355319267;6.4683831828690925;6.313647057073531;8.142344521097929;8.360582295299062;8.15302016591352;9.001090362036155;9.149804805039722;9.029998284221191;5.199599508539844;6.359668171148009;6.77263025021621;8.501002221616048;8.503554188546222;8.663639675749106;10.094164808535268;10.169095958478593;10.127709105726773
AT3G01142:ALlnc_2998:CRlnc_2205:ESlnc_2047;7.879377863819518;7.72022432744778;7.9750411519938424;7.427788512995857;7.386411640080376;7.370203793097765;8.980176851582131;9.090211319469342;8.935251532677189;7.780176723272967;7.861311378576909;8.026303789247406;7.59721474914381;7.665222701176348;7.807776152700458;7.875785406969725;7.739058965883224;7.899132894894088;8.770227874997266;8.845874198716432;8.85556470949916;7.4907814030601205;7.482731764646449;7.613852462537616;8.917380821626466;8.836555682222887;8.730061062009517;8.460393299041412;8.505988902750149;8.606545693924767;10.34594570737216;10.352348756072335;10.36319712784258;8.71072930791775;8.701075737261423;8.720926941861801;8.573780247889372;8.359091264444551;8.45539808833862;8.07396938138048;8.201855475871042;8.159653526680442;8.714963555604808;8.869868332598957;8.89623066551138;7.814060067014694;7.771627027340208;7.8417088296922826;8.550428186035436;8.657859170316616;8.513622916571364;8.089219448219774;8.025602121841077;8.11767031127204;8.818577156287517;8.836774552230636;8.931619577362484;7.9833107934174175;8.046624388160662;7.999651955867175;8.420821417577958;8.483472549990953;8.468997847489694;7.741804589031374;7.792978785651591;7.722693762397714;8.829088102379023;8.818448988604036;8.75437013814531;7.668869247420091;7.569221176032965;7.661406719610279;7.191815861654245;7.616642985219845;7.470094855408782;8.014548955615181;8.185258463202016;8.109116377518138;8.64439076610194;8.892985714229226;8.384715059708077;6.8806162363620285;6.835007769370506;6.955944705534135;8.531019106663209;8.61016962432174;8.431467239153315;8.104565035862459;8.011110401767361;8.098309636544903;8.462278222970033;8.499773635089221;8.507622153838966;7.827794812721535;7.827864391883747;7.745758986122304;7.0601291119474885;6.90841389189611;5.199599508539844;8.978112696139211;9.088853505122444;8.69715619555909;9.605582954496086;9.522902426280469;9.50869113061324;6.230059781821949;5.199599508539844;6.340492630335323
